timestamp,ax,ay,az
14.215,-0.139,0.312,0.368
14.22,0.031,0.215,0.261
14.225,-0.001,0.256,0.331
14.23,0.163,0.301,0.358
14.235,0.189,0.547,0.331
14.24,0.256,0.487,0.296
14.245,0.232,0.435,0.391
14.25,0.321,0.381,0.406
14.255,0.282,0.495,0.485
14.26,0.439,0.547,0.462
14.265,0.527,0.557,0.346
14.27,0.584,0.568,0.331
14.275,0.517,0.547,0.363
14.28,0.547,0.717,0.367
14.285,0.635,0.539,0.352
14.29,0.63,0.733,0.332
14.295,0.66,0.69,0.439
14.3,0.658,0.579,0.412
14.305,0.693,0.632,0.374
14.31,0.791,0.591,0.37
14.315,0.684,0.549,0.34
14.32,0.804,0.573,0.243
14.325,0.861,0.552,0.275
14.33,0.816,0.58,0.175
14.335,0.767,0.579,0.275
14.34,0.797,0.633,0.106
14.345,0.755,0.419,0.048
14.35,0.782,0.459,0.143
14.355,0.715,0.403,0.108
14.36,0.823,0.367,0.071
14.365,0.765,0.282,0.078
14.37,0.768,0.248,0.004
14.375,0.546,0.311,-0.046
14.38,0.716,0.255,-0.038
14.385,0.64,0.209,-0.139
14.39,0.662,0.229,-0.116
14.395,0.555,0.096,-0.088
14.4,0.487,-0.043,-0.153
14.405,0.397,0.053,-0.203
14.41,0.497,0.002,-0.236
14.415,0.349,0.002,-0.265
14.42,0.356,-0.135,-0.282
14.425,0.265,-0.155,-0.238
14.43,0.173,-0.115,-0.325
14.435,0.175,-0.209,-0.292
14.44,0.183,-0.2,-0.317
14.445,0.067,-0.243,-0.44
14.45,0.006,-0.308,-0.327
14.455,0.038,-0.356,-0.352
14.46,-0.11,-0.355,-0.38
14.465,-0.222,-0.422,-0.386
14.47,-0.115,-0.408,-0.403
14.475,-0.305,-0.407,-0.556
14.48,-0.249,-0.474,-0.285
14.485,-0.389,-0.54,-0.38
14.49,-0.375,-0.483,-0.369
14.495,-0.504,-0.499,-0.373
14.5,-0.539,-0.64,-0.436
14.505,-0.619,-0.602,-0.344
14.51,-0.567,-0.547,-0.44
14.515,-0.54,-0.598,-0.397
14.52,-0.697,-0.668,-0.358
14.525,-0.64,-0.598,-0.401
14.53,-0.702,-0.544,-0.341
14.535,-0.787,-0.571,-0.357
14.54,-0.743,-0.64,-0.29
14.545,-0.757,-0.681,-0.4
14.55,-0.824,-0.539,-0.265
14.555,-0.768,-0.503,-0.134
14.56,-0.865,-0.495,-0.19
14.565,-0.801,-0.494,-0.22
14.57,-0.806,-0.523,-0.12
14.575,-0.737,-0.506,-0.167
14.58,-0.793,-0.409,-0.123
14.585,-0.766,-0.325,0.002
14.59,-0.752,-0.356,-0.162
14.595,-0.7,-0.393,-0.014
14.6,-0.736,-0.429,-0.01
14.605,-0.636,-0.273,0.052
14.61,-0.694,-0.3,0.045
14.615,-0.649,-0.154,0.006
14.62,-0.675,-0.161,0.068
14.625,-0.42,-0.195,0.191
14.63,-0.481,-0.027,0.17
14.635,-0.49,-0.13,0.246
14.64,-0.442,0.027,0.171
14.645,-0.33,0.109,0.237
14.65,-0.401,0.137,0.204
14.655,-0.243,0.126,0.252
14.66,-0.149,0.19,0.193
14.665,-0.117,0.18,0.351
14.67,-0.237,0.279,0.34
14.675,0.018,0.292,0.252
14.68,-0.035,0.258,0.395
14.685,0.072,0.371,0.329
14.69,0.107,0.41,0.337
14.695,0.08,0.452,0.442
14.7,0.184,0.43,0.306
14.705,0.296,0.479,0.402
14.71,0.41,0.483,0.469
14.715,0.292,0.462,0.464
14.72,0.391,0.543,0.478
14.725,0.545,0.502,0.37
14.73,0.552,0.502,0.355
14.735,0.593,0.697,0.395
14.74,0.552,0.572,0.36
14.745,0.569,0.583,0.423
14.75,0.65,0.594,0.385
14.755,0.681,0.542,0.372
14.76,0.704,0.595,0.317
14.765,0.778,0.622,0.41
14.77,0.737,0.579,0.246
14.775,0.803,0.553,0.286
14.78,0.785,0.533,0.256
14.785,0.877,0.547,0.252
14.79,0.836,0.57,0.217
14.795,0.892,0.39,0.189
14.8,0.831,0.576,0.162
14.805,0.771,0.539,0.18
14.81,0.794,0.564,0.114
14.815,0.749,0.418,0.095
14.82,0.723,0.341,0.09
14.825,0.733,0.429,0.061
14.83,0.647,0.358,0.024
14.835,0.668,0.249,-0.004
14.84,0.656,0.263,-0.06
14.845,0.635,0.145,-0.03
14.85,0.516,0.132,-0.101
14.855,0.54,0.036,-0.144
14.86,0.527,0.143,-0.107
14.865,0.391,0.023,-0.23
14.87,0.433,0.037,-0.21
14.875,0.394,-0.047,-0.171
14.88,0.41,-0.098,-0.261
14.885,0.358,-0.153,-0.292
14.89,0.088,-0.087,-0.33
14.895,0.195,-0.203,-0.265
14.9,0.085,-0.305,-0.322
14.905,-0.02,-0.293,-0.388
14.91,0.0,-0.325,-0.408
14.915,-0.124,-0.374,-0.369
14.92,-0.11,-0.375,-0.351
14.925,-0.15,-0.359,-0.464
14.93,-0.162,-0.439,-0.365
14.935,-0.323,-0.454,-0.366
14.94,-0.379,-0.453,-0.423
14.945,-0.345,-0.552,-0.41
14.95,-0.482,-0.449,-0.372
14.955,-0.542,-0.596,-0.423
14.96,-0.486,-0.572,-0.385
14.965,-0.529,-0.517,-0.26
14.97,-0.612,-0.59,-0.337
14.975,-0.527,-0.583,-0.436
14.98,-0.645,-0.655,-0.369
14.985,-0.784,-0.564,-0.405
14.99,-0.703,-0.596,-0.293
14.995,-0.814,-0.479,-0.304
15.0,-0.752,-0.613,-0.272
15.005,-0.864,-0.55,-0.302
15.01,-0.786,-0.522,-0.278
15.015,-0.76,-0.568,-0.237
15.02,-0.903,-0.561,-0.178
15.025,-0.799,-0.608,-0.247
15.03,-0.904,-0.469,-0.135
15.035,-0.721,-0.435,-0.105
15.04,-0.778,-0.373,-0.134
15.045,-0.688,-0.431,-0.084
15.05,-0.768,-0.36,-0.021
15.055,-0.718,-0.352,0.034
15.06,-0.723,-0.35,-0.102
15.065,-0.65,-0.237,0.051
15.07,-0.63,-0.108,0.061
15.075,-0.628,-0.076,-0.017
15.08,-0.481,-0.107,0.028
15.085,-0.489,-0.122,0.182
15.09,-0.461,-0.018,0.156
15.095,-0.434,-0.165,0.198
15.1,-0.463,0.092,0.186
15.105,-0.428,0.062,0.246
15.11,-0.359,0.18,0.168
15.115,-0.278,0.004,0.299
15.12,-0.126,0.094,0.296
15.125,-0.201,0.211,0.222
15.13,-0.054,0.155,0.376
15.135,-0.013,0.311,0.361
15.14,0.018,0.366,0.31
15.145,0.081,0.34,0.451
15.15,0.141,0.539,0.384
15.155,0.179,0.367,0.506
15.16,0.244,0.439,0.467
15.165,0.314,0.53,0.438
15.17,0.335,0.436,0.538
15.175,0.399,0.548,0.388
15.18,0.445,0.487,0.392
15.185,0.396,0.451,0.478
15.19,0.522,0.58,0.339
15.195,0.583,0.582,0.369
15.2,0.572,0.54,0.395
15.205,0.684,0.537,0.373
15.21,0.638,0.627,0.383
15.215,0.722,0.615,0.456
15.22,0.752,0.542,0.321
15.225,0.741,0.576,0.263
15.23,0.774,0.459,0.268
15.235,0.785,0.542,0.27
15.24,0.768,0.528,0.203
15.245,0.752,0.548,0.222
15.25,0.798,0.496,0.2
15.255,0.755,0.412,0.304
15.26,0.778,0.516,0.213
15.265,0.741,0.438,0.123
15.27,0.749,0.418,0.07
15.275,0.782,0.481,0.075
15.28,0.739,0.394,-0.032
15.285,0.774,0.409,0.058
15.29,0.646,0.29,-0.044
15.295,0.668,0.264,0.008
15.3,0.683,0.281,-0.133
15.305,0.62,0.222,-0.067
15.31,0.493,0.159,-0.104
15.315,0.553,0.148,-0.134
15.32,0.404,0.044,-0.13
15.325,0.541,-0.006,-0.205
15.33,0.312,-0.058,-0.137
15.335,0.31,-0.046,-0.301
15.34,0.297,-0.058,-0.265
15.345,0.222,-0.153,-0.408
15.35,0.159,-0.198,-0.234
15.355,0.149,-0.158,-0.343
15.36,0.015,-0.31,-0.26
15.365,0.027,-0.247,-0.32
15.37,0.029,-0.442,-0.315
15.375,-0.091,-0.418,-0.446
15.38,-0.164,-0.453,-0.306
15.385,-0.202,-0.419,-0.441
15.39,-0.206,-0.441,-0.309
15.395,-0.359,-0.395,-0.315
15.4,-0.314,-0.473,-0.38
15.405,-0.358,-0.409,-0.452
15.41,-0.489,-0.506,-0.447
15.415,-0.462,-0.545,-0.362
15.42,-0.603,-0.489,-0.387
15.425,-0.545,-0.534,-0.351
15.43,-0.662,-0.501,-0.312
15.435,-0.54,-0.581,-0.398
15.44,-0.678,-0.51,-0.439
15.445,-0.682,-0.545,-0.327
15.45,-0.733,-0.532,-0.362
15.455,-0.725,-0.524,-0.363
15.46,-0.726,-0.577,-0.318
15.465,-0.77,-0.631,-0.271
15.47,-0.804,-0.555,-0.28
15.475,-0.784,-0.648,-0.263
15.48,-0.805,-0.526,-0.244
15.485,-0.734,-0.441,-0.153
15.49,-0.847,-0.464,-0.169
15.495,-0.81,-0.364,-0.113
15.5,-0.77,-0.387,-0.088
15.505,-0.736,-0.345,-0.11
15.51,-0.755,-0.383,0.004
15.515,-0.649,-0.314,-0.061
15.52,-0.749,-0.334,0.005
15.525,-0.693,-0.197,0.025
15.53,-0.632,-0.192,0.014
15.535,-0.644,-0.154,0.084
15.54,-0.543,-0.1,0.058
15.545,-0.491,-0.127,0.112
15.55,-0.494,-0.051,0.215
15.555,-0.384,0.039,0.145
15.56,-0.361,0.107,0.179
15.565,-0.282,0.017,0.238
15.57,-0.275,0.134,0.243
15.575,-0.236,0.138,0.317
15.58,-0.209,0.147,0.304
15.585,-0.102,0.321,0.307
15.59,-0.032,0.266,0.298
15.595,0.092,0.256,0.388
15.6,0.036,0.368,0.374
15.605,0.127,0.472,0.359
15.61,0.31,0.418,0.36
15.615,0.235,0.46,0.337
15.62,0.304,0.48,0.332
15.625,0.263,0.534,0.47
15.63,0.416,0.51,0.341
15.635,0.329,0.489,0.362
15.64,0.436,0.517,0.426
15.645,0.475,0.639,0.353
15.65,0.569,0.558,0.422
15.655,0.504,0.559,0.419
15.66,0.645,0.641,0.373
15.665,0.653,0.591,0.384
15.67,0.685,0.663,0.369
15.675,0.634,0.567,0.384
15.68,0.667,0.659,0.324
15.685,0.777,0.587,0.242
15.69,0.761,0.53,0.206
15.695,0.791,0.466,0.253
15.7,0.811,0.498,0.281
15.705,0.72,0.544,0.137
15.71,0.777,0.527,0.226
15.715,0.821,0.487,0.3
15.72,0.854,0.523,0.165
15.725,0.796,0.511,0.078
15.73,0.728,0.449,0.071
15.735,0.844,0.285,0.192
15.74,0.744,0.313,0.079
15.745,0.681,0.32,0.041
15.75,0.639,0.183,-0.018
15.755,0.617,0.123,0.061
15.76,0.62,0.222,-0.06
15.765,0.598,0.149,-0.08
15.77,0.516,0.134,-0.083
15.775,0.516,0.199,-0.05
15.78,0.523,0.09,-0.225
15.785,0.441,0.021,-0.138
15.79,0.422,-0.051,-0.14
15.795,0.305,-0.041,-0.239
15.8,0.305,-0.009,-0.302
15.805,0.215,-0.139,-0.274
15.81,0.147,-0.233,-0.216
15.815,0.042,-0.238,-0.366
15.82,0.035,-0.239,-0.289
15.825,0.005,-0.209,-0.376
15.83,-0.045,-0.444,-0.327
15.835,-0.155,-0.45,-0.327
15.84,-0.21,-0.367,-0.381
15.845,-0.199,-0.373,-0.444
15.85,-0.231,-0.471,-0.311
15.855,-0.353,-0.53,-0.381
15.86,-0.386,-0.472,-0.308
15.865,-0.517,-0.573,-0.422
15.87,-0.447,-0.584,-0.471
15.875,-0.572,-0.612,-0.41
15.88,-0.559,-0.472,-0.358
15.885,-0.622,-0.567,-0.475
15.89,-0.682,-0.524,-0.415
15.895,-0.725,-0.637,-0.332
15.9,-0.631,-0.53,-0.404
15.905,-0.649,-0.649,-0.299
15.91,-0.693,-0.579,-0.31
15.915,-0.795,-0.575,-0.189
15.92,-0.759,-0.578,-0.219
15.925,-0.759,-0.586,-0.289
15.93,-0.863,-0.614,-0.146
15.935,-0.899,-0.612,-0.253
15.94,-0.791,-0.474,-0.311
15.945,-0.749,-0.457,-0.045
15.95,-0.903,-0.454,-0.153
15.955,-0.809,-0.466,-0.111
15.96,-0.71,-0.404,-0.028
15.965,-0.708,-0.379,-0.101
15.97,-0.811,-0.382,0.001
15.975,-0.761,-0.34,0.038
15.98,-0.582,-0.277,0.019
15.985,-0.595,-0.268,0.036
15.99,-0.478,-0.178,0.081
15.995,-0.636,-0.225,0.156
16.0,-0.544,-0.108,0.161
16.005,-0.569,-0.221,0.172
16.01,-0.459,-0.089,0.156
16.015,-0.351,0.018,0.241
16.02,-0.329,-0.103,0.363
16.025,-0.238,0.101,0.196
16.03,-0.268,0.204,0.379
16.035,-0.21,0.152,0.26
16.04,-0.198,0.129,0.205
16.045,-0.133,0.151,0.372
16.05,-0.1,0.317,0.334
16.055,0.048,0.339,0.387
16.06,0.026,0.332,0.334
16.065,0.159,0.258,0.332
16.07,0.216,0.356,0.42
16.075,0.284,0.435,0.452
16.08,0.266,0.449,0.443
16.085,0.387,0.491,0.442
16.09,0.406,0.485,0.381
16.095,0.418,0.56,0.33
16.1,0.435,0.523,0.386
16.105,0.487,0.401,0.449
16.11,0.483,0.544,0.427
16.115,0.509,0.647,0.432
16.12,0.691,0.589,0.345
16.125,0.643,0.678,0.36
16.13,0.595,0.627,0.264
16.135,0.645,0.628,0.34
16.14,0.7,0.608,0.308
16.145,0.768,0.665,0.264
16.15,0.738,0.55,0.223
16.155,0.762,0.55,0.28
16.16,0.755,0.544,0.237
16.165,0.78,0.463,0.145
16.17,0.785,0.501,0.222
16.175,0.698,0.515,0.219
16.18,0.787,0.408,0.097
16.185,0.804,0.353,0.099
16.19,0.738,0.4,0.097
16.195,0.644,0.315,0.068
16.2,0.756,0.385,0.199
16.205,0.732,0.328,0.01
16.21,0.585,0.326,0.024
16.215,0.632,0.279,-0.03
16.22,0.604,0.263,-0.024
16.225,0.556,0.218,-0.158
16.23,0.489,0.066,-0.248
16.235,0.537,0.127,-0.113
16.24,0.437,0.097,-0.173
16.245,0.358,0.037,-0.197
16.25,0.357,-0.013,-0.284
16.255,0.215,-0.098,-0.17
16.26,0.197,-0.108,-0.313
16.265,0.245,-0.153,-0.271
16.27,0.142,-0.27,-0.285
16.275,0.079,-0.227,-0.38
16.28,0.013,-0.277,-0.372
16.285,-0.063,-0.311,-0.367
16.29,-0.063,-0.321,-0.379
16.295,-0.002,-0.314,-0.377
16.3,-0.156,-0.393,-0.404
16.305,-0.228,-0.442,-0.342
16.31,-0.222,-0.492,-0.37
16.315,-0.241,-0.518,-0.345
16.32,-0.405,-0.562,-0.389
16.325,-0.466,-0.433,-0.454
16.33,-0.454,-0.541,-0.384
16.335,-0.511,-0.55,-0.415
16.34,-0.601,-0.591,-0.353
16.345,-0.607,-0.575,-0.325
16.35,-0.637,-0.673,-0.343
16.355,-0.695,-0.664,-0.357
16.36,-0.577,-0.61,-0.371
16.365,-0.771,-0.556,-0.328
16.37,-0.751,-0.573,-0.381
16.375,-0.752,-0.557,-0.352
16.38,-0.845,-0.614,-0.297
16.385,-0.788,-0.5,-0.199
16.39,-0.873,-0.533,-0.237
16.395,-0.904,-0.541,-0.213
16.4,-0.798,-0.49,-0.071
16.405,-0.874,-0.474,-0.037
16.41,-0.828,-0.495,-0.148
16.415,-0.836,-0.416,-0.109
16.42,-0.803,-0.408,-0.094
16.425,-0.776,-0.431,-0.073
16.43,-0.775,-0.392,-0.088
16.435,-0.663,-0.351,-0.056
16.44,-0.684,-0.233,0.052
16.445,-0.71,-0.219,0.042
16.45,-0.584,-0.198,0.018
16.455,-0.629,-0.175,0.096
16.46,-0.562,-0.04,0.117
16.465,-0.534,-0.099,0.122
16.47,-0.445,-0.001,0.129
16.475,-0.381,0.064,0.217
16.48,-0.361,0.063,0.223
16.485,-0.313,0.126,0.218
16.49,-0.215,0.088,0.31
16.495,-0.258,0.121,0.248
16.5,-0.139,0.219,0.332
16.505,-0.104,0.261,0.35
16.51,-0.066,0.302,0.366
16.515,-0.038,0.304,0.331
16.52,0.07,0.403,0.374
16.525,0.035,0.365,0.414
16.53,0.157,0.482,0.45
16.535,0.2,0.614,0.373
16.54,0.326,0.479,0.421
16.545,0.286,0.451,0.488
16.55,0.329,0.575,0.438
16.555,0.449,0.637,0.456
16.56,0.393,0.552,0.429
16.565,0.578,0.667,0.37
16.57,0.566,0.536,0.36
16.575,0.61,0.57,0.402
16.58,0.631,0.609,0.427
16.585,0.616,0.579,0.286
16.59,0.671,0.568,0.347
16.595,0.693,0.544,0.24
16.6,0.669,0.627,0.328
16.605,0.741,0.56,0.36
16.61,0.828,0.626,0.341
16.615,0.812,0.585,0.257
16.62,0.731,0.539,0.321
16.625,0.805,0.496,0.291
16.63,0.875,0.534,0.155
16.635,0.834,0.463,0.203
16.64,0.779,0.52,0.094
16.645,0.808,0.365,0.14
16.65,0.749,0.412,0.085
16.655,0.755,0.44,0.08
16.66,0.721,0.301,-0.068
16.665,0.633,0.304,-0.072
16.67,0.763,0.206,-0.003
16.675,0.575,0.277,-0.118
16.68,0.497,0.07,-0.064
16.685,0.51,0.254,-0.105
16.69,0.571,0.15,-0.157
16.695,0.516,-0.027,-0.269
16.7,0.388,0.052,-0.178
16.705,0.43,0.054,-0.144
16.71,0.361,-0.032,-0.257
16.715,0.226,-0.153,-0.378
16.72,0.234,-0.079,-0.272
16.725,0.209,-0.204,-0.254
16.73,0.097,-0.223,-0.321
16.735,0.177,-0.24,-0.267
16.74,0.01,-0.312,-0.317
16.745,0.04,-0.247,-0.333
16.75,-0.115,-0.389,-0.425
16.755,-0.167,-0.386,-0.357
16.76,-0.189,-0.379,-0.424
16.765,-0.212,-0.445,-0.453
16.77,-0.368,-0.516,-0.375
16.775,-0.291,-0.526,-0.373
16.78,-0.277,-0.539,-0.492
16.785,-0.416,-0.553,-0.46
16.79,-0.393,-0.555,-0.422
16.795,-0.473,-0.519,-0.426
16.8,-0.559,-0.633,-0.363
16.805,-0.685,-0.468,-0.384
16.81,-0.604,-0.583,-0.342
16.815,-0.701,-0.56,-0.348
16.82,-0.658,-0.466,-0.295
16.825,-0.722,-0.657,-0.34
16.83,-0.791,-0.62,-0.262
16.835,-0.783,-0.56,-0.361
16.84,-0.799,-0.557,-0.234
16.845,-0.786,-0.606,-0.148
16.85,-0.757,-0.543,-0.209
16.855,-0.768,-0.556,-0.175
16.86,-0.79,-0.557,-0.166
16.865,-0.814,-0.423,-0.095
16.87,-0.763,-0.43,-0.096
16.875,-0.818,-0.431,-0.095
16.88,-0.754,-0.44,0.027
16.885,-0.697,-0.389,-0.089
16.89,-0.686,-0.342,0.018
16.895,-0.725,-0.283,-0.074
16.9,-0.668,-0.331,0.041
16.905,-0.721,-0.145,0.061
16.91,-0.679,-0.184,0.004
16.915,-0.605,-0.221,0.149
16.92,-0.505,-0.126,0.19
16.925,-0.577,-0.155,0.102
16.93,-0.481,0.037,0.209
16.935,-0.386,0.009,0.186
16.94,-0.291,0.058,0.306
16.945,-0.298,0.01,0.221
16.95,-0.219,0.138,0.323
16.955,-0.123,0.1,0.318
16.96,-0.169,0.192,0.336
16.965,-0.073,0.302,0.458
16.97,-0.038,0.251,0.363
16.975,0.115,0.253,0.373
16.98,0.103,0.406,0.29
16.985,0.114,0.427,0.382
16.99,0.106,0.45,0.397
16.995,0.324,0.45,0.438
17.0,0.35,0.509,0.382
17.005,0.322,0.475,0.433
17.01,0.349,0.561,0.363
17.015,0.468,0.583,0.309
17.02,0.432,0.504,0.355
17.025,0.629,0.573,0.297
17.03,0.54,0.668,0.368
17.035,0.588,0.533,0.403
17.04,0.636,0.613,0.36
17.045,0.69,0.626,0.362
17.05,0.724,0.602,0.346
17.055,0.674,0.629,0.339
17.06,0.731,0.568,0.347
17.065,0.782,0.603,0.387
17.07,0.758,0.581,0.23
17.075,0.78,0.568,0.249
17.08,0.72,0.534,0.266
17.085,0.785,0.479,0.188
17.09,0.8,0.492,0.164
17.095,0.696,0.429,0.183
17.1,0.819,0.4,0.182
17.105,0.712,0.38,0.031
17.11,0.761,0.374,0.06
17.115,0.715,0.336,0.054
17.12,0.688,0.36,0.083
17.125,0.682,0.31,-0.01
17.13,0.638,0.334,0.054
17.135,0.666,0.238,-0.001
17.14,0.627,0.182,-0.045
17.145,0.513,0.204,-0.151
17.15,0.553,0.134,-0.091
17.155,0.412,0.061,-0.124
17.16,0.52,-0.081,-0.204
17.165,0.436,-0.075,-0.135
17.17,0.391,-0.072,-0.276
17.175,0.283,0.026,-0.26
17.18,0.265,-0.189,-0.229
17.185,0.237,-0.214,-0.248
17.19,0.101,-0.189,-0.4
17.195,0.112,-0.307,-0.352
17.2,0.099,-0.36,-0.328
17.205,0.038,-0.319,-0.405
17.21,-0.032,-0.328,-0.445
17.215,-0.16,-0.396,-0.416
17.22,-0.221,-0.425,-0.438
17.225,-0.161,-0.448,-0.377
17.23,-0.369,-0.425,-0.421
17.235,-0.327,-0.446,-0.428
17.24,-0.345,-0.488,-0.394
17.245,-0.45,-0.623,-0.474
17.25,-0.524,-0.517,-0.387
17.255,-0.584,-0.51,-0.356
17.26,-0.564,-0.603,-0.432
17.265,-0.495,-0.554,-0.347
17.27,-0.65,-0.535,-0.326
17.275,-0.648,-0.588,-0.369
17.28,-0.77,-0.607,-0.365
17.285,-0.781,-0.558,-0.369
17.29,-0.755,-0.527,-0.268
17.295,-0.734,-0.689,-0.276
17.3,-0.792,-0.615,-0.205
17.305,-0.699,-0.653,-0.284
17.31,-0.699,-0.523,-0.241
17.315,-0.757,-0.527,-0.082
17.32,-0.766,-0.495,-0.178
17.325,-0.774,-0.591,-0.176
17.33,-0.732,-0.455,-0.084
17.335,-0.782,-0.436,-0.055
17.34,-0.78,-0.361,-0.09
17.345,-0.765,-0.365,-0.146
17.35,-0.573,-0.36,-0.055
17.355,-0.685,-0.212,-0.062
17.36,-0.609,-0.326,0.001
17.365,-0.632,-0.219,0.038
17.37,-0.62,-0.176,0.002
17.375,-0.569,-0.062,0.115
17.38,-0.466,-0.077,0.167
17.385,-0.502,-0.06,0.206
17.39,-0.45,0.0,0.173
17.395,-0.379,0.077,0.228
17.4,-0.315,0.03,0.174
17.405,-0.286,0.085,0.251
17.41,-0.201,0.075,0.196
17.415,-0.18,0.189,0.28
17.42,-0.134,0.183,0.244
17.425,-0.034,0.33,0.297
17.43,-0.016,0.207,0.357
17.435,0.013,0.331,0.407
17.44,0.12,0.355,0.288
17.445,0.121,0.354,0.349
17.45,0.143,0.408,0.351
17.455,0.311,0.523,0.347
17.46,0.286,0.487,0.419
17.465,0.267,0.517,0.485
17.47,0.308,0.573,0.391
17.475,0.403,0.555,0.418
17.48,0.592,0.468,0.395
17.485,0.557,0.586,0.408
17.49,0.563,0.573,0.414
17.495,0.619,0.641,0.35
17.5,0.709,0.625,0.33
17.505,0.61,0.612,0.374
17.51,0.647,0.568,0.407
17.515,0.718,0.54,0.32
17.52,0.818,0.584,0.29
17.525,0.731,0.591,0.3
17.53,0.815,0.521,0.273
17.535,0.812,0.566,0.295
17.54,0.829,0.519,0.152
17.545,0.762,0.559,0.188
17.55,0.811,0.462,0.16
17.555,0.812,0.428,0.122
17.56,0.848,0.469,0.198
17.565,0.789,0.428,0.045
17.57,0.853,0.443,0.082
17.575,0.729,0.344,0.024
17.58,0.674,0.313,0.03
17.585,0.738,0.286,-0.007
17.59,0.611,0.2,-0.015
17.595,0.586,0.111,-0.042
17.6,0.64,0.265,-0.151
17.605,0.575,0.221,-0.073
17.61,0.642,0.065,-0.238
17.615,0.434,0.075,-0.217
17.62,0.35,-0.043,-0.229
17.625,0.347,0.055,-0.127
17.63,0.299,-0.122,-0.278
17.635,0.228,-0.034,-0.198
17.64,0.191,-0.205,-0.293
17.645,0.157,-0.228,-0.266
17.65,0.003,-0.21,-0.301
17.655,0.083,-0.196,-0.418
17.66,-0.014,-0.271,-0.368
17.665,-0.039,-0.272,-0.377
17.67,-0.121,-0.368,-0.344
17.675,-0.22,-0.256,-0.351
17.68,-0.161,-0.418,-0.408
17.685,-0.184,-0.445,-0.323
17.69,-0.309,-0.437,-0.356
17.695,-0.411,-0.466,-0.487
17.7,-0.403,-0.587,-0.429
17.705,-0.548,-0.598,-0.339
17.71,-0.593,-0.509,-0.435
17.715,-0.509,-0.519,-0.447
17.72,-0.547,-0.598,-0.356
17.725,-0.604,-0.599,-0.403
17.73,-0.622,-0.591,-0.439
17.735,-0.676,-0.605,-0.433
17.74,-0.71,-0.518,-0.379
17.745,-0.771,-0.59,-0.31
17.75,-0.629,-0.515,-0.255
17.755,-0.676,-0.578,-0.28
17.76,-0.717,-0.629,-0.188
17.765,-0.714,-0.455,-0.302
17.77,-0.811,-0.579,-0.256
17.775,-0.758,-0.365,-0.212
17.78,-0.85,-0.662,-0.13
17.785,-0.754,-0.383,-0.089
17.79,-0.718,-0.601,-0.166
17.795,-0.786,-0.398,-0.158
17.8,-0.842,-0.404,-0.088
17.805,-0.711,-0.277,-0.128
17.81,-0.659,-0.387,0.019
17.815,-0.692,-0.356,0.003
17.82,-0.615,-0.357,-0.012
17.825,-0.557,-0.235,0.042
17.83,-0.561,-0.186,0.073
17.835,-0.568,-0.161,0.093
17.84,-0.534,-0.112,0.184
17.845,-0.495,-0.12,0.119
17.85,-0.397,-0.05,0.19
17.855,-0.332,-0.018,0.23
17.86,-0.321,0.08,0.248
17.865,-0.244,0.084,0.37
17.87,-0.142,0.203,0.344
17.875,-0.113,0.213,0.244
17.88,-0.057,0.278,0.314
17.885,-0.012,0.275,0.41
17.89,-0.02,0.24,0.377
17.895,0.036,0.252,0.44
17.9,0.095,0.337,0.318
17.905,0.146,0.375,0.368
17.91,0.202,0.434,0.437
17.915,0.229,0.494,0.345
17.92,0.286,0.421,0.449
17.925,0.317,0.525,0.421
17.93,0.388,0.558,0.33
17.935,0.5,0.565,0.398
17.94,0.486,0.56,0.379
17.945,0.41,0.58,0.375
17.95,0.539,0.581,0.391
17.955,0.49,0.66,0.491
17.96,0.682,0.564,0.386
17.965,0.822,0.601,0.343
17.97,0.653,0.516,0.227
17.975,0.714,0.561,0.358
17.98,0.732,0.566,0.364
17.985,0.823,0.521,0.31
17.99,0.9,0.508,0.2
17.995,0.754,0.541,0.334
18.0,0.698,0.565,0.13
18.005,0.708,0.454,0.11
18.01,0.851,0.455,0.169
18.015,0.826,0.463,0.212
18.02,0.701,0.414,0.117
18.025,0.755,0.428,0.112
18.03,0.717,0.315,0.042
18.035,0.698,0.402,0.09
18.04,0.69,0.337,0.1
18.045,0.686,0.261,-0.004
18.05,0.682,0.254,-0.125
18.055,0.633,0.161,-0.103
18.06,0.61,0.181,-0.184
18.065,0.508,0.105,-0.122
18.07,0.395,0.114,-0.158
18.075,0.398,0.058,-0.127
18.08,0.505,0.09,-0.21
18.085,0.308,0.034,-0.141
18.09,0.29,-0.059,-0.22
18.095,0.214,-0.06,-0.261
18.1,0.116,-0.234,-0.348
18.105,0.122,-0.262,-0.315
18.11,0.127,-0.31,-0.398
18.115,0.023,-0.257,-0.366
18.12,-0.001,-0.327,-0.307
18.125,-0.11,-0.308,-0.343
18.13,-0.096,-0.321,-0.433
18.135,-0.119,-0.295,-0.3
18.14,-0.25,-0.485,-0.327
18.145,-0.28,-0.444,-0.336
18.15,-0.316,-0.366,-0.408
18.155,-0.448,-0.571,-0.364
18.16,-0.493,-0.505,-0.449
18.165,-0.513,-0.451,-0.395
18.17,-0.537,-0.518,-0.454
18.175,-0.556,-0.528,-0.405
18.18,-0.637,-0.648,-0.413
18.185,-0.67,-0.571,-0.43
18.19,-0.684,-0.599,-0.336
18.195,-0.708,-0.627,-0.362
18.2,-0.567,-0.617,-0.377
18.205,-0.655,-0.559,-0.349
18.21,-0.751,-0.641,-0.398
